Ticker,AdjClose,SMA200,DeltaToSMA200,PctBelow,WeeklyMean,Return_5d,Return_21d,Return_63d,Vol_20d,52wHigh,52wLow,PctFrom52wHigh,PctFrom52wLow,SMA200_Slope_20d,Name,Universe
CMCSA,27.719999313354492,28.75203580856323,-1.0320364952087395,-3.589437986514221,27.719999313354492,-0.010154434363862874,-0.11258466868615691,0.02477740422580288,0.24145165128187207,32.61896896362305,24.229419708251953,-15.01877528910226,14.406368980903551,-0.7811158075396674,Comcast Corporation,NASDAQ100
FTNT,82.7699966430664,85.08405006408691,-2.3140534210205033,-2.7197264578702085,82.7699966430664,0.05843989607632527,-0.01954514998421164,0.06278890038653451,0.3001333770327224,108.69000244140625,74.38999938964844,-23.84764487636577,11.264951367352838,-2.3728644687907474,"Fortinet, Inc.",NASDAQ100
NVDA,176.93930053710938,179.9643448638916,-3.025044326782222,-1.6809131436952618,176.93930053710938,0.05622788935301437,-0.03485940579555746,-0.06301893598185626,0.3521946798623317,207.01727294921875,94.28778076171875,-14.529209076909966,87.65878155968593,2.1855141275825885,NVIDIA Corporation,NASDAQ100
MDLZ,58.28499984741211,59.22169599533081,-0.9366961479187026,-1.5816773433718567,58.28499984741211,0.008917648913953746,0.01047833740194859,0.09579923841585614,0.2547171184838081,68.94796752929688,51.06785202026367,-15.465238590758945,14.132467964943341,-1.328846602941891,"Mondelez International, Inc.",NASDAQ100
ABNB,126.30000305175781,128.07972507476808,-1.7797220230102653,-1.3895423510405958,126.30000305175781,0.027915685102165355,-0.07029814223549502,-0.05044727262757143,0.3611735786725066,142.16000366210938,105.69000244140625,-11.156443585952724,19.500425900526963,-0.331696461296338,"Airbnb, Inc.",NASDAQ100
VRTX,435.2550048828125,438.2829737854004,-3.0279689025878724,-0.6908707578657802,435.2550048828125,0.005045368004341855,-0.055477197246385,-0.03732333580553637,0.4086922428660557,509.5,366.5400085449219,-14.572128580409716,18.746929321760298,0.25311865309114445,Vertex Pharmaceuticals Incorporated,NASDAQ100
MCHP,66.19000244140625,66.38011154174805,-0.19010910034180029,-0.28639466841244854,66.19000244140625,0.0675806845388105,-0.023890210522241717,0.023831097518232314,0.4187973879349916,80.2773208618164,34.3138542175293,-17.548316596986403,92.8958548981448,0.3773773696716942,Microchip Technology Incorporated,NASDAQ100
CCEP,93.08000183105469,92.22901790618897,0.8509839248657158,0.922685662479128,93.08000183105469,0.01571368890219471,-0.08457905633664053,0.055209191669057356,0.2409559070589932,110.43000030517578,79.73734283447266,-15.711308907157463,16.73326263740711,0.636476475326031,Coca-Cola Europacific Partners PLC,NASDAQ100
FAST,45.724998474121094,44.30411401748657,1.420884456634525,3.2071162873806847,45.724998474121094,0.017241328098499542,-0.03329811391847559,0.136942977536749,0.21348624863645632,49.85358810424805,34.86758804321289,-8.281429255390249,31.13897760135329,1.0444728856842334,Fastenal Company,NASDAQ100
AAPL,258.2099914550781,249.11978546142578,9.090205993652347,3.6489297615664107,258.2099914550781,0.03782149633399623,-0.007991152259249179,-0.046339254255505447,0.19797545197390787,285.9224548339844,171.67178344726562,-9.692300450832725,50.40910408808994,2.1929573401542113,Apple Inc.,NASDAQ100
MNST,73.5199966430664,70.55130006790161,2.968696575164799,4.207855237688873,73.5199966430664,0.023527701084939512,-0.041460240309027285,-0.03466395604122596,0.2150444622511906,86.66000366210938,55.0099983215332,-15.162712282215395,33.64842553410443,1.5785782350914435,Monster Beverage Corporation,NASDAQ100
TXN,197.6750030517578,188.27711692810058,9.39788612365723,4.991517969359016,197.6750030517578,0.03859087453392074,-0.0015405226909943615,0.12080479951301659,0.3113155473772438,226.55999755859375,141.1527099609375,-12.749379774938252,40.04336374871036,0.377518729564974,Texas Instruments Incorporated,NASDAQ100
